round_number,group_id,timestamp,price,asset,maker,taker,making_order_status,taking_order_status
6,1,253.822614,68.0,B,3jmhiir6,c1na2cjj,TRADED_MAKER,TRADED_TAKER
7,1,6.545195,100.0,A,7y7ny8q2,3jmhiir6,TRADED_MAKER,TRADED_TAKER
7,1,9.083637,90.0,A,nuk7bi5k,n8vldi8a,ACCEPTED_MAKER,ACCEPTED_TAKER
7,1,10.107966,70.0,B,mte7tsen,c1na2cjj,TRADED_MAKER,TRADED_TAKER
7,1,14.302498,80.0,C,mte7tsen,kvnnjmsq,ACCEPTED_MAKER,ACCEPTED_TAKER
7,1,14.835655,80.0,C,nuk7bi5k,3jmhiir6,TRADED_MAKER,TRADED_TAKER
7,1,18.807162,90.0,A,19nuw3v9,mte7tsen,TRADED_MAKER,TRADED_TAKER
7,1,39.334238,75.0,B,19nuw3v9,7y7ny8q2,TRADED_MAKER,TRADED_TAKER
7,1,46.387778,65.0,B,mte7tsen,n8vldi8a,ACCEPTED_MAKER,ACCEPTED_TAKER
7,1,52.043148,60.0,C,c1na2cjj,n8vldi8a,ACCEPTED_MAKER,ACCEPTED_TAKER
7,1,61.549438,55.0,C,n8vldi8a,7y7ny8q2,TRADED_MAKER,TRADED_TAKER
7,1,71.976079,60.0,C,7y7ny8q2,n8vldi8a,ACCEPTED_MAKER,ACCEPTED_TAKER
7,1,73.95252,60.0,C,7y7ny8q2,n8vldi8a,ACCEPTED_MAKER,ACCEPTED_TAKER
7,1,84.010267,89.0,A,tksh26lw,7y7ny8q2,TRADED_MAKER,TRADED_TAKER
7,1,121.771847,68.0,C,3jmhiir6,c1na2cjj,TRADED_MAKER,TRADED_TAKER
7,1,133.998325,65.0,B,n8vldi8a,534u2i7l,ACCEPTED_MAKER,ACCEPTED_TAKER
7,1,142.489973,60.0,C,7y7ny8q2,n8vldi8a,ACCEPTED_MAKER,ACCEPTED_TAKER
7,1,167.301912,55.0,B,n8vldi8a,tksh26lw,TRADED_MAKER,TRADED_TAKER
7,1,175.033373,214.0,D,bot-ETFMakerBot-7,kvnnjmsq,TRADED_MAKER,TRADED_TAKER
7,1,175.11813,85.0,A,534u2i7l,bot-ETFMakerBot-7,MARKET_MAKER,MARKET_TAKER
7,1,175.199303,64.0,B,n8vldi8a,bot-ETFMakerBot-7,MARKET_MAKER,MARKET_TAKER
7,1,175.285444,65.0,C,n8vldi8a,bot-ETFMakerBot-7,MARKET_MAKER,MARKET_TAKER
7,1,188.205236,64.0,B,n8vldi8a,kvnnjmsq,ACCEPTED_MAKER,ACCEPTED_TAKER
7,1,197.013567,80.0,A,tksh26lw,tksh26lw,TRADED_MAKER,TRADED_TAKER
7,1,207.608663,75.0,A,n8vldi8a,tksh26lw,TRADED_MAKER,TRADED_TAKER
8,1,3.934251,100.0,A,7y7ny8q2,n8vldi8a,TRADED_MAKER,TRADED_TAKER
8,1,4.335191,90.0,A,nuk7bi5k,mte7tsen,TRADED_MAKER,TRADED_TAKER
8,1,8.115126,90.0,A,nuk7bi5k,kvnnjmsq,ACCEPTED_MAKER,ACCEPTED_TAKER
8,1,25.006306,70.0,B,n8vldi8a,mte7tsen,TRADED_MAKER,TRADED_TAKER
8,1,26.366279,65.0,C,n8vldi8a,19nuw3v9,TRADED_MAKER,TRADED_TAKER
8,1,31.81136,85.0,B,mte7tsen,n8vldi8a,ACCEPTED_MAKER,ACCEPTED_TAKER
8,1,40.477093,55.0,C,n8vldi8a,7y7ny8q2,TRADED_MAKER,TRADED_TAKER
8,1,44.439318,65.0,C,n8vldi8a,kvnnjmsq,ACCEPTED_MAKER,ACCEPTED_TAKER
8,1,54.829964,55.0,B,n8vldi8a,7y7ny8q2,TRADED_MAKER,TRADED_TAKER
8,1,62.394426,60.0,B,7y7ny8q2,n8vldi8a,ACCEPTED_MAKER,ACCEPTED_TAKER
8,1,65.457753,55.0,B,n8vldi8a,534u2i7l,ACCEPTED_MAKER,ACCEPTED_TAKER
8,1,69.994988,85.0,A,19nuw3v9,kvnnjmsq,ACCEPTED_MAKER,ACCEPTED_TAKER
8,1,77.272731,55.0,C,n8vldi8a,mte7tsen,TRADED_MAKER,TRADED_TAKER
8,1,86.265037,60.0,C,mte7tsen,n8vldi8a,ACCEPTED_MAKER,ACCEPTED_TAKER
8,1,87.835358,80.0,A,c1na2cjj,3jmhiir6,TRADED_MAKER,TRADED_TAKER
8,1,101.874893,85.0,A,tksh26lw,mte7tsen,TRADED_MAKER,TRADED_TAKER
8,1,102.183592,65.0,C,n8vldi8a,tksh26lw,TRADED_MAKER,TRADED_TAKER
8,1,111.427271,89.0,A,534u2i7l,mte7tsen,TRADED_MAKER,TRADED_TAKER
8,1,125.555516,65.0,C,c1na2cjj,tksh26lw,TRADED_MAKER,TRADED_TAKER
8,1,133.990792,66.0,B,n8vldi8a,tksh26lw,TRADED_MAKER,TRADED_TAKER
8,1,186.174087,61.0,C,3jmhiir6,tksh26lw,TRADED_MAKER,TRADED_TAKER
8,1,191.492356,55.0,B,n8vldi8a,c1na2cjj,TRADED_MAKER,TRADED_TAKER
8,1,200.502775,60.0,C,534u2i7l,n8vldi8a,ACCEPTED_MAKER,ACCEPTED_TAKER
