round_number,group_id,timestamp,price,asset,maker,taker,making_order_status,taking_order_status
8,1,250.227884,65.0,B,iaswwozd,1eeggcg0,ACCEPTED_MAKER,ACCEPTED_TAKER
9,1,15.747021,65.0,B,r9a7kqaf,tt020odr,TRADED_MAKER,TRADED_TAKER
9,1,29.369623,80.0,A,bplz3kk4,iaswwozd,TRADED_MAKER,TRADED_TAKER
9,1,31.550023,200.0,D,r9a7kqaf,bot-ETFMakerBot-49,TRADED_MAKER,TRADED_TAKER
9,1,31.632707,60.0,A,1eeggcg0,bot-ETFMakerBot-49,MARKET_MAKER,MARKET_TAKER
9,1,31.729857,65.0,C,r9a7kqaf,bot-ETFMakerBot-49,MARKET_MAKER,MARKET_TAKER
9,1,31.813451,70.0,C,iaswwozd,bot-ETFMakerBot-49,MARKET_MAKER,MARKET_TAKER
9,1,35.650876,62.0,B,iaswwozd,4nap20vd,ACCEPTED_MAKER,ACCEPTED_TAKER
9,1,51.076802,243.0,D,bot-ETFMakerBot-49,1eeggcg0,ACCEPTED_MAKER,ACCEPTED_TAKER
9,1,51.159311,83.0,A,tt020odr,bot-ETFMakerBot-49,MARKET_MAKER,MARKET_TAKER
9,1,51.238551,75.0,C,hs76c7lv,bot-ETFMakerBot-49,MARKET_MAKER,MARKET_TAKER
9,1,51.614855,85.0,C,hs76c7lv,bot-ETFMakerBot-49,MARKET_MAKER,MARKET_TAKER
9,1,70.601258,60.0,B,iaswwozd,9428xsxf,TRADED_MAKER,TRADED_TAKER
9,1,71.084471,70.0,C,iaswwozd,tt020odr,TRADED_MAKER,TRADED_TAKER
9,1,75.25763,70.0,C,tt020odr,iaswwozd,TRADED_MAKER,TRADED_TAKER
9,1,77.512052,60.0,B,im7mmzwe,9428xsxf,TRADED_MAKER,TRADED_TAKER
9,1,81.713504,60.0,B,iaswwozd,bplz3kk4,ACCEPTED_MAKER,ACCEPTED_TAKER
