participant.id_in_session;participant.code;participant.label;participant._is_bot;participant._index_in_pages;participant._max_page_index;participant._current_app_name;participant._current_page_name;participant.time_started;participant.visited;participant.mturk_worker_id;participant.mturk_assignment_id;participant.payoff;player.id_in_group;player.role;player.settled_assets;player.available_assets;player.settled_cash;player.available_cash;player.payoff;group.id_in_subsession;group.ran_ready_function;group.realized_state;subsession.round_number;session.code;session.label;session.mturk_HITId;session.mturk_HITGroupId;session.comment;session.is_demo
12;negz2jyt;;0;298;297;otree_etf_cda;Results;2022-03-03 00:01:29.810247+00:00;1;;;329;12;;{'A': 3, 'B': 1, 'C': 3, 'D': 0};{'A': 3, 'B': 1, 'C': 3, 'D': 0};246;246;756;1;2022-03-03 00:11:32.066209+00:00;Z;3;mqshq7o7;;;;;0
13;r82hzj9h;;0;298;297;otree_etf_cda;Results;2022-03-03 00:01:01.047877+00:00;1;;;124;13;;{'A': 0, 'B': 4, 'C': 1, 'D': 0};{'A': 0, 'B': 4, 'C': 1, 'D': 0};222;222;462;1;2022-03-03 00:11:32.066209+00:00;Z;3;mqshq7o7;;;;;0
14;ecexrxp2;;0;298;297;otree_etf_cda;Results;2022-03-03 00:01:00.423976+00:00;1;;;193;14;;{'A': 2, 'B': 2, 'C': 3, 'D': 0};{'A': 2, 'B': 2, 'C': 2, 'D': 0};215;215;695;1;2022-03-03 00:11:32.066209+00:00;Z;3;mqshq7o7;;;;;0
1;8jbcnqk8;;0;298;297;otree_etf_cda;Results;2022-03-02 23:59:19.506196+00:00;1;;;516;1;;{'A': 2, 'B': 2, 'C': 1, 'D': 1};{'A': 1, 'B': 2, 'C': 1, 'D': 1};70;70;670;1;2022-03-03 00:16:07.103312+00:00;Z;4;mqshq7o7;;;;;0
2;yu28ouep;;0;298;297;otree_etf_cda;Results;2022-03-02 23:59:10.807952+00:00;1;;;8;2;;{'A': 2, 'B': 4, 'C': 3, 'D': 0};{'A': 2, 'B': 4, 'C': 3, 'D': 0};129;28;789;1;2022-03-03 00:16:07.103312+00:00;Z;4;mqshq7o7;;;;;0
3;zl6gs3a2;;0;298;297;otree_etf_cda;Results;2022-03-02 23:59:43.373891+00:00;1;;;110;3;;{'A': 3, 'B': 2, 'C': 1, 'D': 0};{'A': 3, 'B': 2, 'C': 1, 'D': 0};121;91;541;1;2022-03-03 00:16:07.103312+00:00;Z;4;mqshq7o7;;;;;0
4;5fmgcamz;;0;298;297;otree_etf_cda;Results;2022-03-02 23:59:34.012030+00:00;1;;;322;4;;{'A': 1, 'B': 2, 'C': 1, 'D': 0};{'A': 1, 'B': 2, 'C': 1, 'D': 0};381;381;561;1;2022-03-03 00:16:07.103312+00:00;Z;4;mqshq7o7;;;;;0
5;viezv15q;;0;298;297;otree_etf_cda;Results;2022-03-02 23:59:49.458048+00:00;1;;;150;5;;{'A': 2, 'B': 0, 'C': 1, 'D': 1};{'A': 2, 'B': 0, 'C': 1, 'D': 1};117;0;537;1;2022-03-03 00:16:07.103312+00:00;Z;4;mqshq7o7;;;;;0
6;tsn2t9qy;;0;298;297;otree_etf_cda;Results;2022-03-03 00:00:07.757149+00:00;1;;;229;6;;{'A': 1, 'B': 2, 'C': 1, 'D': 1};{'A': 1, 'B': 1, 'C': 1, 'D': 1};235;235;715;1;2022-03-03 00:16:07.103312+00:00;Z;4;mqshq7o7;;;;;0
7;njqxp4n8;;0;298;297;otree_etf_cda;Results;2022-03-03 00:00:06.347067+00:00;1;;;351;7;;{'A': 1, 'B': 0, 'C': 0, 'D': 2};{'A': 1, 'B': 0, 'C': 0, 'D': 2};124;124;634;1;2022-03-03 00:16:07.103312+00:00;Z;4;mqshq7o7;;;;;0
